WRIST_x, WRIST_y, THUMB_CMC_x, THUMB_CMC_y, THUMB_MCP_x, THUMB_MCP_y, THUMB_IP_x, THUMB_IP_y, THUMB_TIP_x, THUMB_TIP_y, INDEX_FINGER_MCP_x, INDEX_FINGER_MCP_y, INDEX_FINGER_PIP_x, INDEX_FINGER_PIP_y, INDEX_FINGER_DIP_x, INDEX_FINGER_DIP_y, INDEX_FINGER_TIP_x, INDEX_FINGER_TIP_y, MIDDLE_FINGER_MCP_x, MIDDLE_FINGER_MCP_y, MIDDLE_FINGER_PIP_x, MIDDLE_FINGER_PIP_y, MIDDLE_FINGER_DIP_x, MIDDLE_FINGER_DIP_y, MIDDLE_FINGER_TIP_x, MIDDLE_FINGER_TIP_y, RING_FINGER_MCP_x, RING_FINGER_MCP_y, RING_FINGER_PIP_x, RING_FINGER_PIP_y, RING_FINGER_DIP_x, RING_FINGER_DIP_y, RING_FINGER_TIP_x, RING_FINGER_TIP_y, PINKY_MCP_x, PINKY_MCP_y, PINKY_PIP_x, PINKY_PIP_y, PINKY_DIP_x, PINKY_DIP_y, PINKY_TIP_x, PINKY_TIP_y, OUTPUT
0,0,-0.447004608,-0.069124424,-0.705069124,-0.322580645,-0.783410138,-0.617511521,-0.829493088,-0.838709677,-0.534562212,-0.631336406,-0.649769585,-0.843317972,-0.631336406,-0.65437788,-0.562211982,-0.502304147,-0.368663594,-0.695852535,-0.511520737,-0.967741935,-0.479262673,-0.67281106,-0.382488479,-0.493087558,-0.175115207,-0.732718894,-0.322580645,-1,-0.294930876,-0.677419355,-0.188940092,-0.488479263,0.069124424,-0.746543779,-0.101382488,-0.949308756,-0.119815668,-0.728110599,-0.050691244,-0.580645161,0
0,0,-0.457943925,-0.051401869,-0.719626168,-0.308411215,-0.808411215,-0.607476636,-0.855140187,-0.841121495,-0.556074766,-0.61682243,-0.672897196,-0.836448598,-0.64953271,-0.640186916,-0.579439252,-0.490654206,-0.387850467,-0.682242991,-0.53271028,-0.96728972,-0.5,-0.663551402,-0.397196262,-0.485981308,-0.191588785,-0.719626168,-0.345794393,-1,-0.313084112,-0.668224299,-0.205607477,-0.485981308,0.051401869,-0.73364486,-0.112149533,-0.948598131,-0.130841121,-0.719626168,-0.060747664,-0.574766355,0
0,0,-0.439814815,-0.069444444,-0.699074074,-0.324074074,-0.777777778,-0.62037037,-0.824074074,-0.847222222,-0.537037037,-0.62037037,-0.662037037,-0.833333333,-0.648148148,-0.657407407,-0.578703704,-0.509259259,-0.37037037,-0.689814815,-0.518518519,-0.967592593,-0.49537037,-0.680555556,-0.398148148,-0.49537037,-0.175925926,-0.726851852,-0.328703704,-1,-0.300925926,-0.685185185,-0.199074074,-0.490740741,0.064814815,-0.74537037,-0.106481481,-0.949074074,-0.125,-0.731481481,-0.055555556,-0.578703704,0
0,0,-0.44600939,-0.061032864,-0.708920188,-0.314553991,-0.79342723,-0.605633803,-0.840375587,-0.835680751,-0.549295775,-0.61971831,-0.666666667,-0.845070423,-0.65258216,-0.657276995,-0.582159624,-0.502347418,-0.38028169,-0.685446009,-0.521126761,-0.971830986,-0.497652582,-0.671361502,-0.399061033,-0.488262911,-0.183098592,-0.723004695,-0.328638498,-1,-0.305164319,-0.671361502,-0.197183099,-0.483568075,0.056338028,-0.732394366,-0.103286385,-0.948356808,-0.122065728,-0.723004695,-0.051643192,-0.572769953,0
0,0,-0.448113208,-0.061320755,-0.702830189,-0.316037736,-0.787735849,-0.608490566,-0.844339623,-0.83490566,-0.54245283,-0.632075472,-0.655660377,-0.853773585,-0.641509434,-0.660377358,-0.575471698,-0.504716981,-0.377358491,-0.698113208,-0.514150943,-0.981132075,-0.495283019,-0.683962264,-0.396226415,-0.5,-0.183962264,-0.731132075,-0.325471698,-1,-0.301886792,-0.679245283,-0.198113208,-0.490566038,0.056603774,-0.740566038,-0.103773585,-0.952830189,-0.127358491,-0.731132075,-0.051886792,-0.580188679,0
0,0,-0.448113208,-0.056603774,-0.712264151,-0.311320755,-0.797169811,-0.608490566,-0.853773585,-0.83490566,-0.547169811,-0.627358491,-0.660377358,-0.844339623,-0.641509434,-0.655660377,-0.570754717,-0.495283019,-0.382075472,-0.693396226,-0.518867925,-0.976415094,-0.495283019,-0.674528302,-0.391509434,-0.495283019,-0.188679245,-0.731132075,-0.330188679,-1,-0.301886792,-0.674528302,-0.193396226,-0.490566038,0.051886792,-0.740566038,-0.108490566,-0.948113208,-0.122641509,-0.721698113,-0.051886792,-0.575471698,0
0,0,-0.452830189,-0.056603774,-0.716981132,-0.316037736,-0.801886792,-0.613207547,-0.853773585,-0.839622642,-0.547169811,-0.622641509,-0.66509434,-0.849056604,-0.655660377,-0.66509434,-0.58490566,-0.504716981,-0.382075472,-0.688679245,-0.528301887,-0.971698113,-0.504716981,-0.679245283,-0.400943396,-0.490566038,-0.188679245,-0.726415094,-0.339622642,-1,-0.311320755,-0.683962264,-0.202830189,-0.485849057,0.051886792,-0.735849057,-0.113207547,-0.952830189,-0.136792453,-0.731132075,-0.061320755,-0.575471698,0
0,0,-0.448113208,-0.056603774,-0.712264151,-0.311320755,-0.797169811,-0.608490566,-0.844339623,-0.83490566,-0.54245283,-0.622641509,-0.660377358,-0.849056604,-0.650943396,-0.660377358,-0.580188679,-0.504716981,-0.377358491,-0.688679245,-0.518867925,-0.971698113,-0.504716981,-0.679245283,-0.400943396,-0.495283019,-0.183962264,-0.721698113,-0.33490566,-1,-0.306603774,-0.679245283,-0.202830189,-0.490566038,0.056603774,-0.735849057,-0.108490566,-0.948113208,-0.127358491,-0.726415094,-0.056603774,-0.575471698,0
0,0,-0.452380952,-0.057142857,-0.714285714,-0.30952381,-0.8,-0.60952381,-0.847619048,-0.838095238,-0.538095238,-0.628571429,-0.652380952,-0.857142857,-0.652380952,-0.671428571,-0.585714286,-0.514285714,-0.371428571,-0.695238095,-0.50952381,-0.980952381,-0.504761905,-0.69047619,-0.40952381,-0.5,-0.176190476,-0.728571429,-0.319047619,-1,-0.304761905,-0.680952381,-0.204761905,-0.49047619,0.061904762,-0.738095238,-0.1,-0.952380952,-0.128571429,-0.728571429,-0.057142857,-0.566666667,0
0,0,-0.452380952,-0.061904762,-0.70952381,-0.314285714,-0.795238095,-0.60952381,-0.847619048,-0.838095238,-0.547619048,-0.623809524,-0.657142857,-0.842857143,-0.652380952,-0.661904762,-0.59047619,-0.504761905,-0.376190476,-0.695238095,-0.514285714,-0.980952381,-0.504761905,-0.685714286,-0.404761905,-0.495238095,-0.180952381,-0.728571429,-0.323809524,-1,-0.304761905,-0.685714286,-0.2,-0.49047619,0.057142857,-0.742857143,-0.104761905,-0.957142857,-0.123809524,-0.733333333,-0.047619048,-0.580952381,0
0,0,-0.454545455,-0.057416268,-0.717703349,-0.311004785,-0.803827751,-0.607655502,-0.851674641,-0.842105263,-0.545454545,-0.626794258,-0.66507177,-0.85645933,-0.660287081,-0.674641148,-0.593301435,-0.516746411,-0.377990431,-0.693779904,-0.516746411,-0.980861244,-0.507177033,-0.693779904,-0.416267943,-0.502392344,-0.181818182,-0.727272727,-0.325358852,-1,-0.311004785,-0.688995215,-0.210526316,-0.492822967,0.057416268,-0.736842105,-0.110047847,-0.95215311,-0.129186603,-0.732057416,-0.057416268,-0.56937799,0
0,0,-0.452380952,-0.066666667,-0.704761905,-0.323809524,-0.79047619,-0.619047619,-0.833333333,-0.847619048,-0.528571429,-0.642857143,-0.638095238,-0.861904762,-0.628571429,-0.671428571,-0.561904762,-0.50952381,-0.366666667,-0.704761905,-0.5,-0.980952381,-0.476190476,-0.680952381,-0.376190476,-0.5,-0.171428571,-0.738095238,-0.314285714,-1,-0.29047619,-0.680952381,-0.185714286,-0.495238095,0.066666667,-0.747619048,-0.1,-0.952380952,-0.114285714,-0.728571429,-0.038095238,-0.580952381,0
0,0,-0.452380952,-0.057142857,-0.70952381,-0.314285714,-0.79047619,-0.60952381,-0.842857143,-0.838095238,-0.542857143,-0.614285714,-0.661904762,-0.838095238,-0.652380952,-0.661904762,-0.580952381,-0.504761905,-0.371428571,-0.680952381,-0.519047619,-0.966666667,-0.5,-0.680952381,-0.4,-0.49047619,-0.176190476,-0.719047619,-0.323809524,-1,-0.304761905,-0.680952381,-0.2,-0.485714286,0.071428571,-0.733333333,-0.095238095,-0.947619048,-0.119047619,-0.728571429,-0.047619048,-0.561904762,0
0,0,-0.451923077,-0.067307692,-0.711538462,-0.317307692,-0.807692308,-0.600961538,-0.850961538,-0.831730769,-0.543269231,-0.639423077,-0.649038462,-0.875,-0.649038462,-0.682692308,-0.581730769,-0.509615385,-0.375,-0.697115385,-0.504807692,-0.980769231,-0.490384615,-0.673076923,-0.389423077,-0.485576923,-0.182692308,-0.725961538,-0.317307692,-1,-0.293269231,-0.673076923,-0.192307692,-0.490384615,0.0625,-0.730769231,-0.076923077,-0.951923077,-0.100961538,-0.725961538,-0.033653846,-0.576923077,0
0,0,-0.447619048,-0.071428571,-0.70952381,-0.319047619,-0.804761905,-0.60952381,-0.847619048,-0.828571429,-0.566666667,-0.628571429,-0.676190476,-0.857142857,-0.666666667,-0.671428571,-0.60952381,-0.50952381,-0.39047619,-0.704761905,-0.514285714,-0.985714286,-0.495238095,-0.695238095,-0.414285714,-0.523809524,-0.19047619,-0.738095238,-0.314285714,-1,-0.3,-0.680952381,-0.204761905,-0.50952381,0.066666667,-0.738095238,-0.076190476,-0.952380952,-0.1,-0.723809524,-0.042857143,-0.59047619,0
0,0,-0.433789954,-0.077625571,-0.689497717,-0.310502283,-0.780821918,-0.589041096,-0.840182648,-0.803652968,-0.538812785,-0.630136986,-0.648401826,-0.844748858,-0.643835616,-0.657534247,-0.579908676,-0.493150685,-0.369863014,-0.707762557,-0.506849315,-0.97260274,-0.488584475,-0.675799087,-0.392694064,-0.506849315,-0.182648402,-0.739726027,-0.315068493,-1,-0.305936073,-0.680365297,-0.205479452,-0.506849315,0.059360731,-0.744292237,-0.077625571,-0.9543379,-0.114155251,-0.730593607,-0.059360731,-0.593607306,0
0,0,-0.429864253,-0.054298643,-0.696832579,-0.294117647,-0.79638009,-0.561085973,-0.850678733,-0.78280543,-0.533936652,-0.597285068,-0.660633484,-0.814479638,-0.660633484,-0.647058824,-0.592760181,-0.49321267,-0.384615385,-0.665158371,-0.542986425,-0.945701357,-0.524886878,-0.665158371,-0.42081448,-0.475113122,-0.199095023,-0.714932127,-0.357466063,-1,-0.339366516,-0.683257919,-0.226244344,-0.488687783,0.040723982,-0.746606335,-0.113122172,-0.972850679,-0.140271493,-0.760180995,-0.07239819,-0.606334842,0
0,0,-0.469194313,-0.033175355,-0.739336493,-0.265402844,-0.853080569,-0.545023697,-0.909952607,-0.763033175,-0.573459716,-0.592417062,-0.706161137,-0.819905213,-0.706161137,-0.63507109,-0.630331754,-0.464454976,-0.421800948,-0.672985782,-0.592417062,-0.947867299,-0.573459716,-0.654028436,-0.464454976,-0.469194313,-0.241706161,-0.720379147,-0.412322275,-1,-0.393364929,-0.677725118,-0.27014218,-0.492890995,-0.004739336,-0.753554502,-0.17535545,-0.966824645,-0.199052133,-0.748815166,-0.113744076,-0.597156398,0
0,0,-0.468292683,-0.048780488,-0.726829268,-0.268292683,-0.843902439,-0.546341463,-0.887804878,-0.765853659,-0.575609756,-0.609756098,-0.702439024,-0.83902439,-0.692682927,-0.643902439,-0.609756098,-0.473170732,-0.419512195,-0.682926829,-0.575609756,-0.956097561,-0.541463415,-0.648780488,-0.434146341,-0.468292683,-0.234146341,-0.731707317,-0.395121951,-1,-0.370731707,-0.67804878,-0.243902439,-0.497560976,0.009756098,-0.76097561,-0.165853659,-0.985365854,-0.185365854,-0.770731707,-0.097560976,-0.624390244,0
0,0,-0.465346535,-0.03960396,-0.732673267,-0.277227723,-0.831683168,-0.559405941,-0.871287129,-0.782178218,-0.579207921,-0.594059406,-0.693069307,-0.836633663,-0.673267327,-0.638613861,-0.594059406,-0.47029703,-0.410891089,-0.668316832,-0.544554455,-0.940594059,-0.504950495,-0.648514851,-0.400990099,-0.465346535,-0.212871287,-0.722772277,-0.371287129,-1,-0.336633663,-0.693069307,-0.222772277,-0.5,0.024752475,-0.747524752,-0.133663366,-0.97029703,-0.148514851,-0.757425743,-0.069306931,-0.599009901,0
0,0,-0.452261307,-0.050251256,-0.713567839,-0.281407035,-0.819095477,-0.547738693,-0.854271357,-0.768844221,-0.527638191,-0.603015075,-0.658291457,-0.834170854,-0.668341709,-0.653266332,-0.613065327,-0.477386935,-0.366834171,-0.668341709,-0.537688442,-0.949748744,-0.527638191,-0.658291457,-0.432160804,-0.467336683,-0.185929648,-0.708542714,-0.35678392,-1,-0.336683417,-0.67839196,-0.216080402,-0.48241206,0.065326633,-0.733668342,-0.100502513,-0.959798995,-0.135678392,-0.753768844,-0.060301508,-0.603015075,0
0,0,-0.464285714,-0.035714286,-0.739795918,-0.280612245,-0.846938776,-0.56122449,-0.887755102,-0.785714286,-0.530612245,-0.607142857,-0.673469388,-0.81122449,-0.68877551,-0.632653061,-0.617346939,-0.464285714,-0.37755102,-0.678571429,-0.566326531,-0.969387755,-0.556122449,-0.663265306,-0.43877551,-0.474489796,-0.18877551,-0.724489796,-0.37244898,-1,-0.352040816,-0.663265306,-0.224489796,-0.464285714,0.056122449,-0.75,-0.132653061,-0.959183673,-0.158163265,-0.734693878,-0.066326531,-0.581632653,0
0,0,-0.45959596,-0.055555556,-0.702020202,-0.303030303,-0.797979798,-0.570707071,-0.868686869,-0.782828283,-0.525252525,-0.626262626,-0.661616162,-0.818181818,-0.656565657,-0.641414141,-0.570707071,-0.48989899,-0.373737374,-0.702020202,-0.545454545,-0.974747475,-0.51010101,-0.666666667,-0.388888889,-0.47979798,-0.186868687,-0.747474747,-0.358585859,-1,-0.328282828,-0.676767677,-0.191919192,-0.494949495,0.065656566,-0.777777778,-0.111111111,-0.974747475,-0.131313131,-0.757575758,-0.03030303,-0.621212121,0
0,0,-0.459183673,-0.051020408,-0.714285714,-0.290816327,-0.816326531,-0.581632653,-0.857142857,-0.801020408,-0.56122449,-0.596938776,-0.678571429,-0.821428571,-0.663265306,-0.647959184,-0.581632653,-0.494897959,-0.387755102,-0.683673469,-0.530612245,-0.959183673,-0.494897959,-0.683673469,-0.37755102,-0.489795918,-0.183673469,-0.729591837,-0.346938776,-1,-0.316326531,-0.709183673,-0.198979592,-0.515306122,0.076530612,-0.755102041,-0.081632653,-0.979591837,-0.102040816,-0.775510204,-0.020408163,-0.62244898,0
0,0,-0.439393939,-0.080808081,-0.671717172,-0.328282828,-0.752525253,-0.616161616,-0.797979798,-0.823232323,-0.494949495,-0.626262626,-0.595959596,-0.838383838,-0.595959596,-0.686868687,-0.52020202,-0.535353535,-0.318181818,-0.707070707,-0.449494949,-0.97979798,-0.439393939,-0.722222222,-0.333333333,-0.515151515,-0.111111111,-0.742424242,-0.262626263,-1,-0.252525253,-0.717171717,-0.141414141,-0.51010101,0.1464646464646464,-0.757575758,-0.015151515,-0.984848485,-0.045454545,-0.792929293,0.025252525,-0.626262626,0
0,0,-0.40776699,-0.097087379,-0.626213592,-0.36407767,-0.689320388,-0.645631068,-0.72815534,-0.868932039,-0.466019417,-0.669902913,-0.558252427,-0.878640777,-0.538834951,-0.689320388,-0.466019417,-0.529126214,-0.291262136,-0.733009709,-0.40776699,-0.975728155,-0.383495146,-0.684466019,-0.27184466,-0.5,-0.082524272,-0.762135922,-0.218446602,-1,-0.208737864,-0.694174757,-0.106796117,-0.509708738,0.174757282,-0.752427184,0.024271845,-0.975728155,-0.009708738,-0.762135922,0.058252427,-0.611650485,0
0,0,-0.427230047,-0.103286385,-0.615023474,-0.370892019,-0.661971831,-0.647887324,-0.699530516,-0.85915493,-0.427230047,-0.65258216,-0.521126761,-0.873239437,-0.530516432,-0.690140845,-0.474178404,-0.525821596,-0.262910798,-0.699530516,-0.389671362,-0.981220657,-0.389671362,-0.671361502,-0.300469484,-0.488262911,-0.075117371,-0.723004695,-0.211267606,-1,-0.225352113,-0.671361502,-0.112676056,-0.474178404,0.1784037558685446,-0.723004695,0.018779343,-0.9342723,-0.023474178,-0.713615023,0.051643192,-0.568075117,0
0,0,-0.385321101,-0.128440367,-0.555045872,-0.408256881,-0.591743119,-0.674311927,-0.614678899,-0.885321101,-0.321100917,-0.697247706,-0.408256881,-0.917431193,-0.435779817,-0.720183486,-0.389908257,-0.54587156,-0.174311927,-0.720183486,-0.298165138,-1,-0.325688073,-0.697247706,-0.23853211,-0.518348624,0.004587156,-0.729357798,-0.142201835,-1,-0.169724771,-0.683486239,-0.073394495,-0.5,0.2247706422018348,-0.711009174,0.055045872,-0.940366972,0,-0.73853211,0.068807339,-0.591743119,0
0,0,-0.400921659,-0.133640553,-0.571428571,-0.396313364,-0.612903226,-0.67281106,-0.6359447,-0.894009217,-0.331797235,-0.677419355,-0.437788018,-0.912442396,-0.479262673,-0.718894009,-0.419354839,-0.543778802,-0.193548387,-0.705069124,-0.331797235,-0.986175115,-0.3640553,-0.69124424,-0.262672811,-0.511520737,-0.01843318,-0.723502304,-0.170506912,-1,-0.202764977,-0.686635945,-0.092165899,-0.506912442,0.2073732718894009,-0.718894009,0.036866359,-0.940092166,-0.023041475,-0.732718894,0.059907834,-0.585253456,0
0,0,-0.390697674,-0.125581395,-0.558139535,-0.4,-0.6,-0.674418605,-0.623255814,-0.893023256,-0.325581395,-0.688372093,-0.427906977,-0.925581395,-0.469767442,-0.734883721,-0.413953488,-0.558139535,-0.186046512,-0.71627907,-0.31627907,-1,-0.353488372,-0.702325581,-0.251162791,-0.520930233,-0.013953488,-0.730232558,-0.158139535,-1,-0.195348837,-0.688372093,-0.088372093,-0.506976744,0.2093023255813953,-0.725581395,0.037209302,-0.948837209,-0.023255814,-0.739534884,0.060465116,-0.595348837,0
0,0,-0.347222222,-0.148148148,-0.49537037,-0.425925926,-0.523148148,-0.689814815,-0.550925926,-0.907407407,-0.268518519,-0.717592593,-0.37962963,-0.949074074,-0.421296296,-0.74537037,-0.365740741,-0.569444444,-0.138888889,-0.736111111,-0.282407407,-1,-0.319444444,-0.703703704,-0.212962963,-0.532407407,0.027777778,-0.75462963,-0.134259259,-1,-0.166666667,-0.685185185,-0.055555556,-0.518518519,0.2407407407407407,-0.75,0.046296296,-0.953703704,-0.009259259,-0.75,0.078703704,-0.606481481,0
0,0,-0.370892019,-0.14084507,-0.525821596,-0.408450704,-0.55399061,-0.685446009,-0.577464789,-0.915492958,-0.305164319,-0.690140845,-0.41314554,-0.929577465,-0.441314554,-0.723004695,-0.375586854,-0.544600939,-0.169014085,-0.718309859,-0.314553991,-0.995305164,-0.338028169,-0.690140845,-0.220657277,-0.507042254,0.004694836,-0.741784038,-0.164319249,-1,-0.187793427,-0.671361502,-0.070422535,-0.492957746,0.2253521126760563,-0.746478873,0.028169014,-0.962441315,-0.023474178,-0.746478873,0.0657277,-0.596244131,0
0,0,-0.38317757,-0.130841121,-0.542056075,-0.397196262,-0.579439252,-0.672897196,-0.612149533,-0.901869159,-0.331775701,-0.691588785,-0.434579439,-0.920560748,-0.453271028,-0.710280374,-0.38317757,-0.537383178,-0.186915888,-0.719626168,-0.322429907,-0.990654206,-0.345794393,-0.682242991,-0.23364486,-0.509345794,-0.014018692,-0.747663551,-0.168224299,-1,-0.196261682,-0.682242991,-0.08411215,-0.5,0.205607477,-0.752336449,0.023364486,-0.962616822,-0.03271028,-0.747663551,0.056074766,-0.598130841,0
0,0,-0.391705069,-0.105990783,-0.599078341,-0.377880184,-0.658986175,-0.65437788,-0.677419355,-0.884792627,-0.382488479,-0.658986175,-0.483870968,-0.884792627,-0.488479263,-0.69124424,-0.410138249,-0.520737327,-0.235023041,-0.695852535,-0.373271889,-0.98156682,-0.382488479,-0.686635945,-0.276497696,-0.511520737,-0.055299539,-0.728110599,-0.207373272,-1,-0.235023041,-0.686635945,-0.129032258,-0.502304147,0.1705069124423963,-0.732718894,0.00921659,-0.958525346,-0.055299539,-0.755760369,0.013824885,-0.603686636,0
0,0,-0.414746544,-0.082949309,-0.658986175,-0.34562212,-0.746543779,-0.617511521,-0.778801843,-0.847926267,-0.456221198,-0.64516129,-0.576036866,-0.852534562,-0.580645161,-0.66359447,-0.506912442,-0.506912442,-0.30875576,-0.695852535,-0.456221198,-0.963133641,-0.456221198,-0.67281106,-0.350230415,-0.497695853,-0.115207373,-0.728110599,-0.276497696,-1,-0.285714286,-0.68202765,-0.179723502,-0.497695853,0.1244239631336405,-0.737327189,-0.046082949,-0.958525346,-0.092165899,-0.746543779,-0.01843318,-0.589861751,0
