WRIST_x, WRIST_y, THUMB_CMC_x, THUMB_CMC_y, THUMB_MCP_x, THUMB_MCP_y, THUMB_IP_x, THUMB_IP_y, THUMB_TIP_x, THUMB_TIP_y, INDEX_FINGER_MCP_x, INDEX_FINGER_MCP_y, INDEX_FINGER_PIP_x, INDEX_FINGER_PIP_y, INDEX_FINGER_DIP_x, INDEX_FINGER_DIP_y, INDEX_FINGER_TIP_x, INDEX_FINGER_TIP_y, MIDDLE_FINGER_MCP_x, MIDDLE_FINGER_MCP_y, MIDDLE_FINGER_PIP_x, MIDDLE_FINGER_PIP_y, MIDDLE_FINGER_DIP_x, MIDDLE_FINGER_DIP_y, MIDDLE_FINGER_TIP_x, MIDDLE_FINGER_TIP_y, RING_FINGER_MCP_x, RING_FINGER_MCP_y, RING_FINGER_PIP_x, RING_FINGER_PIP_y, RING_FINGER_DIP_x, RING_FINGER_DIP_y, RING_FINGER_TIP_x, RING_FINGER_TIP_y, PINKY_MCP_x, PINKY_MCP_y, PINKY_PIP_x, PINKY_PIP_y, PINKY_DIP_x, PINKY_DIP_y, PINKY_TIP_x, PINKY_TIP_y, OUTPUT
0.0,0.0,-0.4470046082949309,-0.0691244239631336,-0.7050691244239631,-0.3225806451612903,-0.783410138248848,-0.6175115207373272,-0.8294930875576036,-0.8387096774193549,-0.5345622119815668,-0.631336405529954,-0.6497695852534562,-0.8433179723502304,-0.631336405529954,-0.6543778801843319,-0.5622119815668203,-0.5023041474654378,-0.3686635944700461,-0.695852534562212,-0.511520737327189,-0.967741935483871,-0.4792626728110599,-0.6728110599078341,-0.3824884792626728,-0.4930875576036866,-0.1751152073732718,-0.7327188940092166,-0.3225806451612903,-1.0,-0.2949308755760368,-0.6774193548387096,-0.1889400921658986,-0.488479262672811,0.0691244239631336,-0.7465437788018433,-0.1013824884792626,-0.9493087557603688,-0.1198156682027649,-0.728110599078341,-0.0506912442396313,-0.5806451612903226,1
0.0,0.0,-0.4579439252336448,-0.0514018691588785,-0.719626168224299,-0.308411214953271,-0.8084112149532711,-0.6074766355140186,-0.8551401869158879,-0.8411214953271028,-0.5560747663551402,-0.616822429906542,-0.6728971962616822,-0.8364485981308412,-0.6495327102803738,-0.6401869158878505,-0.5794392523364486,-0.4906542056074766,-0.3878504672897196,-0.6822429906542056,-0.5327102803738317,-0.9672897196261684,-0.5,-0.6635514018691588,-0.397196261682243,-0.4859813084112149,-0.1915887850467289,-0.719626168224299,-0.3457943925233644,-1.0,-0.3130841121495327,-0.6682242990654206,-0.205607476635514,-0.4859813084112149,0.0514018691588785,-0.7336448598130841,-0.1121495327102803,-0.9485981308411215,-0.1308411214953271,-0.719626168224299,-0.0607476635514018,-0.5747663551401869,1
0.0,0.0,-0.4398148148148148,-0.0694444444444444,-0.6990740740740741,-0.324074074074074,-0.7777777777777778,-0.6203703703703703,-0.8240740740740741,-0.8472222222222222,-0.5370370370370371,-0.6203703703703703,-0.6620370370370371,-0.8333333333333334,-0.6481481481481481,-0.6574074074074074,-0.5787037037037037,-0.5092592592592593,-0.3703703703703703,-0.6898148148148148,-0.5185185185185185,-0.9675925925925926,-0.4953703703703703,-0.6805555555555556,-0.3981481481481481,-0.4953703703703703,-0.1759259259259259,-0.7268518518518519,-0.3287037037037037,-1.0,-0.3009259259259259,-0.6851851851851852,-0.199074074074074,-0.4907407407407407,0.0648148148148148,-0.7453703703703703,-0.1064814814814814,-0.949074074074074,-0.125,-0.7314814814814815,-0.0555555555555555,-0.5787037037037037,1
0.0,0.0,-0.4460093896713615,-0.0610328638497652,-0.7089201877934272,-0.3145539906103286,-0.7934272300469484,-0.6056338028169014,-0.8403755868544601,-0.8356807511737089,-0.5492957746478874,-0.6197183098591549,-0.6666666666666666,-0.8450704225352113,-0.6525821596244131,-0.6572769953051644,-0.5821596244131455,-0.5023474178403756,-0.380281690140845,-0.6854460093896714,-0.5211267605633803,-0.971830985915493,-0.4976525821596244,-0.6713615023474179,-0.3990610328638497,-0.488262910798122,-0.1830985915492957,-0.7230046948356808,-0.3286384976525822,-1.0,-0.3051643192488263,-0.6713615023474179,-0.1971830985915492,-0.4835680751173709,0.056338028169014,-0.7323943661971831,-0.1032863849765258,-0.9483568075117372,-0.1220657276995305,-0.7230046948356808,-0.0516431924882629,-0.5727699530516432,1
0.0,0.0,-0.4481132075471698,-0.0613207547169811,-0.7028301886792453,-0.3160377358490566,-0.7877358490566038,-0.6084905660377359,-0.8443396226415094,-0.8349056603773585,-0.5424528301886793,-0.6320754716981132,-0.6556603773584906,-0.8537735849056604,-0.6415094339622641,-0.660377358490566,-0.5754716981132075,-0.5047169811320755,-0.3773584905660377,-0.6981132075471698,-0.5141509433962265,-0.981132075471698,-0.4952830188679245,-0.6839622641509434,-0.3962264150943396,-0.5,-0.1839622641509433,-0.7311320754716981,-0.3254716981132075,-1.0,-0.3018867924528302,-0.6792452830188679,-0.1981132075471698,-0.490566037735849,0.0566037735849056,-0.7405660377358491,-0.1037735849056603,-0.9528301886792452,-0.1273584905660377,-0.7311320754716981,-0.0518867924528301,-0.5801886792452831,1
0.0,0.0,-0.4481132075471698,-0.0566037735849056,-0.7122641509433962,-0.3113207547169811,-0.7971698113207547,-0.6084905660377359,-0.8537735849056604,-0.8349056603773585,-0.5471698113207547,-0.6273584905660378,-0.660377358490566,-0.8443396226415094,-0.6415094339622641,-0.6556603773584906,-0.5707547169811321,-0.4952830188679245,-0.3820754716981132,-0.6933962264150944,-0.5188679245283019,-0.9764150943396226,-0.4952830188679245,-0.6745283018867925,-0.3915094339622642,-0.4952830188679245,-0.1886792452830188,-0.7311320754716981,-0.330188679245283,-1.0,-0.3018867924528302,-0.6745283018867925,-0.1933962264150943,-0.490566037735849,0.0518867924528301,-0.7405660377358491,-0.1084905660377358,-0.9481132075471698,-0.1226415094339622,-0.7216981132075472,-0.0518867924528301,-0.5754716981132075,1
0.0,0.0,-0.4528301886792453,-0.0566037735849056,-0.7169811320754716,-0.3160377358490566,-0.8018867924528302,-0.6132075471698113,-0.8537735849056604,-0.839622641509434,-0.5471698113207547,-0.6226415094339622,-0.6650943396226415,-0.8490566037735849,-0.6556603773584906,-0.6650943396226415,-0.5849056603773585,-0.5047169811320755,-0.3820754716981132,-0.6886792452830188,-0.5283018867924528,-0.9716981132075472,-0.5047169811320755,-0.6792452830188679,-0.4009433962264151,-0.490566037735849,-0.1886792452830188,-0.7264150943396226,-0.3396226415094339,-1.0,-0.3113207547169811,-0.6839622641509434,-0.2028301886792453,-0.4858490566037736,0.0518867924528301,-0.7358490566037735,-0.1132075471698113,-0.9528301886792452,-0.1367924528301886,-0.7311320754716981,-0.0613207547169811,-0.5754716981132075,1
0.0,0.0,-0.4481132075471698,-0.0566037735849056,-0.7122641509433962,-0.3113207547169811,-0.7971698113207547,-0.6084905660377359,-0.8443396226415094,-0.8349056603773585,-0.5424528301886793,-0.6226415094339622,-0.660377358490566,-0.8490566037735849,-0.6509433962264151,-0.660377358490566,-0.5801886792452831,-0.5047169811320755,-0.3773584905660377,-0.6886792452830188,-0.5188679245283019,-0.9716981132075472,-0.5047169811320755,-0.6792452830188679,-0.4009433962264151,-0.4952830188679245,-0.1839622641509433,-0.7216981132075472,-0.3349056603773584,-1.0,-0.3066037735849056,-0.6792452830188679,-0.2028301886792453,-0.490566037735849,0.0566037735849056,-0.7358490566037735,-0.1084905660377358,-0.9481132075471698,-0.1273584905660377,-0.7264150943396226,-0.0566037735849056,-0.5754716981132075,1
0.0,0.0,-0.4523809523809524,-0.0571428571428571,-0.7142857142857143,-0.3095238095238095,-0.8,-0.6095238095238096,-0.8476190476190476,-0.8380952380952381,-0.5380952380952381,-0.6285714285714286,-0.6523809523809524,-0.8571428571428571,-0.6523809523809524,-0.6714285714285714,-0.5857142857142857,-0.5142857142857142,-0.3714285714285714,-0.6952380952380952,-0.5095238095238095,-0.9809523809523808,-0.5047619047619047,-0.6904761904761905,-0.4095238095238095,-0.5,-0.1761904761904762,-0.7285714285714285,-0.319047619047619,-1.0,-0.3047619047619048,-0.680952380952381,-0.2047619047619047,-0.4904761904761904,0.0619047619047619,-0.7380952380952381,-0.1,-0.9523809523809524,-0.1285714285714285,-0.7285714285714285,-0.0571428571428571,-0.5666666666666667,1
0.0,0.0,-0.4523809523809524,-0.0619047619047619,-0.7095238095238096,-0.3142857142857143,-0.7952380952380952,-0.6095238095238096,-0.8476190476190476,-0.8380952380952381,-0.5476190476190477,-0.6238095238095238,-0.6571428571428571,-0.8428571428571429,-0.6523809523809524,-0.6619047619047619,-0.5904761904761905,-0.5047619047619047,-0.3761904761904762,-0.6952380952380952,-0.5142857142857142,-0.9809523809523808,-0.5047619047619047,-0.6857142857142857,-0.4047619047619047,-0.4952380952380952,-0.1809523809523809,-0.7285714285714285,-0.3238095238095238,-1.0,-0.3047619047619048,-0.6857142857142857,-0.2,-0.4904761904761904,0.0571428571428571,-0.7428571428571429,-0.1047619047619047,-0.9571428571428572,-0.1238095238095238,-0.7333333333333333,-0.0476190476190476,-0.580952380952381,1
0.0,0.0,-0.4545454545454545,-0.0574162679425837,-0.7177033492822966,-0.3110047846889952,-0.8038277511961722,-0.6076555023923444,-0.8516746411483254,-0.8421052631578947,-0.5454545454545454,-0.6267942583732058,-0.6650717703349283,-0.8564593301435407,-0.6602870813397129,-0.6746411483253588,-0.5933014354066986,-0.5167464114832536,-0.3779904306220095,-0.69377990430622,-0.5167464114832536,-0.9808612440191388,-0.507177033492823,-0.69377990430622,-0.416267942583732,-0.5023923444976076,-0.1818181818181818,-0.7272727272727273,-0.3253588516746411,-1.0,-0.3110047846889952,-0.6889952153110048,-0.2105263157894736,-0.492822966507177,0.0574162679425837,-0.7368421052631579,-0.1100478468899521,-0.9521531100478468,-0.1291866028708134,-0.7320574162679426,-0.0574162679425837,-0.569377990430622,1
0.0,0.0,-0.4523809523809524,-0.0666666666666666,-0.7047619047619048,-0.3238095238095238,-0.7904761904761904,-0.6190476190476191,-0.8333333333333334,-0.8476190476190476,-0.5285714285714286,-0.6428571428571429,-0.638095238095238,-0.861904761904762,-0.6285714285714286,-0.6714285714285714,-0.5619047619047619,-0.5095238095238095,-0.3666666666666666,-0.7047619047619048,-0.5,-0.9809523809523808,-0.4761904761904761,-0.680952380952381,-0.3761904761904762,-0.5,-0.1714285714285714,-0.7380952380952381,-0.3142857142857143,-1.0,-0.2904761904761905,-0.680952380952381,-0.1857142857142857,-0.4952380952380952,0.0666666666666666,-0.7476190476190476,-0.1,-0.9523809523809524,-0.1142857142857142,-0.7285714285714285,-0.0380952380952381,-0.580952380952381,1
0.0,0.0,-0.4523809523809524,-0.0571428571428571,-0.7095238095238096,-0.3142857142857143,-0.7904761904761904,-0.6095238095238096,-0.8428571428571429,-0.8380952380952381,-0.5428571428571428,-0.6142857142857143,-0.6619047619047619,-0.8380952380952381,-0.6523809523809524,-0.6619047619047619,-0.580952380952381,-0.5047619047619047,-0.3714285714285714,-0.680952380952381,-0.5190476190476191,-0.9666666666666668,-0.5,-0.680952380952381,-0.4,-0.4904761904761904,-0.1761904761904762,-0.719047619047619,-0.3238095238095238,-1.0,-0.3047619047619048,-0.680952380952381,-0.2,-0.4857142857142857,0.0714285714285714,-0.7333333333333333,-0.0952380952380952,-0.9476190476190476,-0.119047619047619,-0.7285714285714285,-0.0476190476190476,-0.5619047619047619,1
0.0,0.0,-0.4519230769230769,-0.0673076923076923,-0.7115384615384616,-0.3173076923076923,-0.8076923076923077,-0.6009615384615384,-0.8509615384615384,-0.8317307692307693,-0.5432692307692307,-0.6394230769230769,-0.6490384615384616,-0.875,-0.6490384615384616,-0.6826923076923077,-0.5817307692307693,-0.5096153846153846,-0.375,-0.6971153846153846,-0.5048076923076923,-0.9807692307692308,-0.4903846153846153,-0.6730769230769231,-0.3894230769230769,-0.4855769230769231,-0.1826923076923076,-0.7259615384615384,-0.3173076923076923,-1.0,-0.2932692307692308,-0.6730769230769231,-0.1923076923076923,-0.4903846153846153,0.0625,-0.7307692307692307,-0.0769230769230769,-0.9519230769230768,-0.1009615384615384,-0.7259615384615384,-0.0336538461538461,-0.5769230769230769,1
0.0,0.0,-0.4476190476190476,-0.0714285714285714,-0.7095238095238096,-0.319047619047619,-0.8047619047619048,-0.6095238095238096,-0.8476190476190476,-0.8285714285714286,-0.5666666666666667,-0.6285714285714286,-0.6761904761904762,-0.8571428571428571,-0.6666666666666666,-0.6714285714285714,-0.6095238095238096,-0.5095238095238095,-0.3904761904761905,-0.7047619047619048,-0.5142857142857142,-0.9857142857142858,-0.4952380952380952,-0.6952380952380952,-0.4142857142857143,-0.5238095238095238,-0.1904761904761904,-0.7380952380952381,-0.3142857142857143,-1.0,-0.3,-0.680952380952381,-0.2047619047619047,-0.5095238095238095,0.0666666666666666,-0.7380952380952381,-0.0761904761904762,-0.9523809523809524,-0.1,-0.7238095238095238,-0.0428571428571428,-0.5904761904761905,1
0.0,0.0,-0.4337899543378995,-0.0776255707762557,-0.6894977168949772,-0.3105022831050228,-0.7808219178082192,-0.589041095890411,-0.8401826484018264,-0.8036529680365296,-0.5388127853881278,-0.6301369863013698,-0.6484018264840182,-0.8447488584474886,-0.6438356164383562,-0.6575342465753424,-0.5799086757990868,-0.4931506849315068,-0.3698630136986301,-0.7077625570776256,-0.5068493150684932,-0.9726027397260274,-0.4885844748858447,-0.6757990867579908,-0.3926940639269406,-0.5068493150684932,-0.182648401826484,-0.7397260273972602,-0.3150684931506849,-1.0,-0.3059360730593607,-0.680365296803653,-0.2054794520547945,-0.5068493150684932,0.0593607305936073,-0.7442922374429224,-0.0776255707762557,-0.954337899543379,-0.1141552511415525,-0.730593607305936,-0.0593607305936073,-0.593607305936073,1
0.0,0.0,-0.4298642533936652,-0.0542986425339366,-0.6968325791855203,-0.2941176470588235,-0.7963800904977375,-0.5610859728506787,-0.8506787330316742,-0.7828054298642534,-0.5339366515837104,-0.5972850678733032,-0.6606334841628959,-0.8144796380090498,-0.6606334841628959,-0.6470588235294118,-0.5927601809954751,-0.4932126696832579,-0.3846153846153846,-0.665158371040724,-0.5429864253393665,-0.9457013574660632,-0.5248868778280543,-0.665158371040724,-0.420814479638009,-0.4751131221719457,-0.1990950226244343,-0.7149321266968326,-0.3574660633484163,-1.0,-0.3393665158371041,-0.6832579185520362,-0.2262443438914027,-0.4886877828054298,0.0407239819004524,-0.746606334841629,-0.1131221719457013,-0.9728506787330315,-0.1402714932126696,-0.7601809954751131,-0.0723981900452488,-0.6063348416289592,1
0.0,0.0,-0.4691943127962085,-0.0331753554502369,-0.7393364928909952,-0.2654028436018957,-0.8530805687203792,-0.5450236966824644,-0.909952606635071,-0.7630331753554502,-0.5734597156398105,-0.5924170616113744,-0.7061611374407583,-0.8199052132701422,-0.7061611374407583,-0.6350710900473934,-0.6303317535545023,-0.4644549763033175,-0.4218009478672986,-0.6729857819905213,-0.5924170616113744,-0.9478672985781992,-0.5734597156398105,-0.6540284360189573,-0.4644549763033175,-0.4691943127962085,-0.2417061611374407,-0.7203791469194313,-0.4123222748815165,-1.0,-0.3933649289099526,-0.6777251184834123,-0.2701421800947867,-0.4928909952606635,-0.0047393364928909,-0.7535545023696683,-0.1753554502369668,-0.966824644549763,-0.1990521327014218,-0.7488151658767772,-0.1137440758293838,-0.5971563981042654,1
0.0,0.0,-0.4682926829268293,-0.048780487804878,-0.7268292682926829,-0.2682926829268293,-0.8439024390243902,-0.5463414634146342,-0.8878048780487805,-0.7658536585365854,-0.5756097560975609,-0.6097560975609756,-0.7024390243902439,-0.8390243902439024,-0.6926829268292682,-0.6439024390243903,-0.6097560975609756,-0.473170731707317,-0.4195121951219512,-0.6829268292682927,-0.5756097560975609,-0.9560975609756096,-0.5414634146341464,-0.6487804878048781,-0.4341463414634146,-0.4682926829268293,-0.2341463414634146,-0.7317073170731707,-0.3951219512195122,-1.0,-0.3707317073170731,-0.6780487804878049,-0.2439024390243902,-0.4975609756097561,0.0097560975609756,-0.7609756097560976,-0.1658536585365853,-0.9853658536585366,-0.1853658536585365,-0.7707317073170732,-0.0975609756097561,-0.624390243902439,1
0.0,0.0,-0.4653465346534653,-0.0396039603960396,-0.7326732673267327,-0.2772277227722772,-0.8316831683168316,-0.5594059405940595,-0.8712871287128713,-0.7821782178217822,-0.5792079207920792,-0.594059405940594,-0.693069306930693,-0.8366336633663366,-0.6732673267326733,-0.6386138613861386,-0.594059405940594,-0.4702970297029702,-0.4108910891089108,-0.6683168316831684,-0.5445544554455446,-0.9405940594059404,-0.504950495049505,-0.6485148514851485,-0.400990099009901,-0.4653465346534653,-0.2128712871287128,-0.7227722772277227,-0.3712871287128713,-1.0,-0.3366336633663366,-0.693069306930693,-0.2227722772277227,-0.5,0.0247524752475247,-0.7475247524752475,-0.1336633663366336,-0.9702970297029704,-0.1485148514851485,-0.7574257425742574,-0.0693069306930693,-0.599009900990099,1
0.0,0.0,-0.4522613065326633,-0.050251256281407,-0.7135678391959799,-0.2814070351758794,-0.8190954773869347,-0.5477386934673367,-0.8542713567839196,-0.7688442211055276,-0.5276381909547738,-0.6030150753768844,-0.6582914572864321,-0.8341708542713567,-0.6683417085427136,-0.6532663316582915,-0.6130653266331658,-0.4773869346733668,-0.3668341708542713,-0.6683417085427136,-0.5376884422110553,-0.949748743718593,-0.5276381909547738,-0.6582914572864321,-0.4321608040201005,-0.4673366834170854,-0.185929648241206,-0.7085427135678392,-0.3567839195979899,-1.0,-0.3366834170854271,-0.678391959798995,-0.2160804020100502,-0.4824120603015075,0.0653266331658291,-0.7336683417085427,-0.100502512562814,-0.9597989949748744,-0.135678391959799,-0.7537688442211056,-0.0603015075376884,-0.6030150753768844,1
0.0,0.0,-0.4642857142857143,-0.0357142857142857,-0.7397959183673469,-0.2806122448979591,-0.8469387755102041,-0.5612244897959183,-0.8877551020408163,-0.7857142857142857,-0.5306122448979592,-0.6071428571428571,-0.673469387755102,-0.8112244897959183,-0.6887755102040817,-0.6326530612244898,-0.6173469387755102,-0.4642857142857143,-0.3775510204081632,-0.6785714285714286,-0.5663265306122449,-0.9693877551020408,-0.5561224489795918,-0.6632653061224489,-0.4387755102040816,-0.4744897959183674,-0.1887755102040816,-0.7244897959183674,-0.3724489795918367,-1.0,-0.3520408163265306,-0.6632653061224489,-0.2244897959183673,-0.4642857142857143,0.0561224489795918,-0.75,-0.1326530612244898,-0.9591836734693876,-0.1581632653061224,-0.7346938775510204,-0.0663265306122449,-0.5816326530612245,1
